sample_id,text,label,model,generation_round
qwen3-8b-0-5c80dfa796,"Hôm nay cả nhà đi ăn tối, mẹ nấu món mình thích, em út thì cứ quay ra quay lại, không biết làm sao. Mình thì vui quá, vừa được ăn ngon, vừa được nói chuyện, cả nhà đều vui vẻ, mình thấy lòng nhẹ nhõm như được thở. Cảm giác được quay về nhà với những điều nhỏ bé nhưng ấm áp, mình thấy mình thật may mắn.",0,Qwen3-8B,1
llama-3-8b-instruct-6-77a41477ae,"Mấy hôm nay, tôi và Tâm cùng nhau đi dạo dở. Mừng có ngày đẹp, họ hàng đều lên dãy. Tôi và Tâm lại đi bộ một chút, tìm kiếm những gì có thể tìm. Cho đến giờ, không tìm thấy cái gì quan trọng, chỉ có một số lượng nhỏ những thứ vụn vặt. Tôi lại nghĩ, ""có khi tôi lại tìm được một cái gì đó"" và Tâm lại cười, ""tại sao anh lại tưởng tượng được thế?"".

Dạo dời lại qua, tôi lại nhận ra, thực sự mình không cần phải tìm kiếm điều gì. Mà chỉ cần ngồi ngó nhau, ngó lại những điều nhỏ nhặt, ngó lại những điều chúng tôi có thể chia sẻ. Tôi lại nghĩ, ""tại sao mình lại phải tìm kiếm điều gì? Tại sao mình lại phải làm điều gì?"".

Cảm xúc của tôi là... lạ. Lạ như thế nào? Lạ như tôi lại nhận ra, mình không cần phải làm những điều đó. Lạ như Tâm lại cười, ""tại sao anh lại tưởng tượng được thế?"". Lạ như thế, tôi lại không cần phải tìm kiếm điều gì. Lạ như thế, tôi lại nhận ra, mình đã có điều đó.",6,Llama-3-8B-Instruct,1
qwen3-8b-2-f605b0c826,"Chiều nay, tôi ngồi im lặng bên cạnh bàn ăn, tay nắm chặt lấy muỗng vẫn còn ấm, mà không dám đưa lên miệng. Những lời nói của mẹ, dù không có ý muốn tổn thương, vẫn vang vọng trong đầu tôi như một chiếc còi vang dội. Tôi hiểu mẹ đang lo lắng vì tôi không về nhà đúng giờ, nhưng vì sao lại phải đổ lỗi cho tôi, thậm chí là dùng những điều không có căn cứ? Tôi cố gắng giữ bình tĩnh, nhưng trong lòng như có một thứ gì đó đang bùng lên, không phải là giận dữ, mà là sự tuyệt vọng khi cảm thấy mình không được lắng nghe, không được thấu hiểu. Trong im lặng của cả nhà, tôi thấy mình thật nhỏ bé, và cũng thật cô đơn.",2,Qwen3-8B,1
qwen3-8b-4-640e995c62,"Hôm nay mình làm việc ở công ty, phải tiếp xúc với mấy cái file dữ liệu của khách hàng. Mình vừa dọn dẹp chỗ làm, thì thấy một thùng giấy rác đang tràn ngập, toàn là những mảnh giấy in đơn hàng, hóa đơn, thậm chí còn có cả mấy mảnh giấy vệ sinh toilet. Mình nhìn mà muốn nôn, không hiểu sao mấy người lại để cái thứ ấy ở đó lâu như vậy. Cảm giác thật là ghê, mình chỉ muốn quay lại làm việc mà thôi.",4,Qwen3-8B,1
qwen3-8b-2-cca56bde56,"Buổi sáng hôm ấy, tôi ngồi bên bàn học, tay cầm tờ đề thi toán, đầu óc như bị ai đó xịt một lớp sơn dày đặc lên, không thể nhìn rõ. Mình biết mình đã làm hết tất cả những gì có thể, nhưng khi thầy đọc bài, giọng đọc chậm rãi, từng câu từng chữ, khiến mình nghe như đang nghe một bản diễn giải không cần thiết. Câu hỏi cuối cùng, mình chắc chắn mình đã làm đúng, nhưng thầy lại đọc là ""sai"". Không phải vì mình làm sai, mà vì mình đã hiểu sai ý của đề. Cả buổi tôi ngồi im lặng, tay run run cầm bút, tim đập nhanh hơn nhịp đếm thời gian. Buổi thi kết thúc, nhưng trong lòng mình, một cơn tức giận âm ỉ đã bùng lên, không phải vì mất điểm, mà vì cảm giác rằng mình đã bị hiểu lầm, không ai nghe mình nói, không ai hỏi mình. Có lẽ, trong lòng mình, mình đang cảm thấy mình không ai thấu hiểu.",2,Qwen3-8B,1
qwen3-8b-3-8ccf70aa90,"Sáng nay tôi đi làm như thường lệ, nhưng đến giữa buổi lại thấy mình bất an, sợ sẽ làm sai việc gì đó. Tuy nhiên, đến khi nhận ra mình đã hoàn thành được một công việc nhỏ mà trước đó luôn lo lắng không biết có thể hoàn thành hay không, tôi bỗng thấy lòng nhẹ nhõm hơn. Cả ngày qua, tôi không nói chuyện nhiều với ai, chỉ tập trung vào những việc mình nghĩ là quan trọng. Khi nhìn lại, tôi thấy mình đã vượt qua được nỗi sợ hãi trong lòng, dù không quá lớn, nhưng cũng đủ để tôi hiểu rằng, đôi khi sự thành công không phải là những điều vĩ đại, mà có thể chỉ là một việc nhỏ mà tôi đã làm tốt.",3,Qwen3-8B,1
llama-3-8b-instruct-1-3cb3bbea84,"Chánh chiều, tôi ngồi nhìn ngắm cửa sổ, không biết làm gì. Mọi người lại toàn ngồi phòng họp, tôi lại toàn ngồi một chỗ, không biết nói gì. Tốn bao nhiêu công sức, để lại thế này.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-3-4389e154b2,"Tôi lại tưởng tượng về tương lai, và cảm thấy tim đập nhanh. Sợ rằng mình không thể chuẩn bị đủ cho ngày mai, rằng mọi thứ sẽ vượt ngoài tầm kiểm soát. Mẹ đã nói với tôi rằng nếu không có kế hoạch, tương lai sẽ trở thành một màn mây đen. Nhưng tôi lại không thể yên tâm, cứ nghĩ đến những điều vô tận, những điều không thể lường trước.

Tôi tự hỏi mình, tại sao lại có cảm giác lo lắng đến như vậy? Vì sao lại phải lo lắng đến tương lai? Tôi cảm thấy mình không có đủ lý giải cho những điều xảy ra. Và những điều đó lại khiến tôi lo lắng, khiến tôi sợ.

Tôi lại nhớ đến những điều mẹ nói với tôi, rằng nếu không có kế hoạch, tương lai sẽ thành một màn mây đen. Tôi lại tự hỏi, tại sao lại phải lo lắng đến như vậy? Vì sao lại phải lo lắng đến tương lai? Nhưng rồi tôi lại nhớ đến những điều mình đã quyết định, những điều mình đã chuẩn bị. Và những điều đó lại khiến tôi tin rằng, mọi thứ sẽ ổn. Maybe.",3,Llama-3-8B-Instruct,1
llama-3-8b-instruct-3-381aa86266,"Tôi lại lo lắng không yên, cứ nghĩ đến ngày mai là tim lại đập nhanh. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Mọi lúc đều đang dồn dấp đến ngày kết quả, và tôi cảm thấy như mình đang thiếu những gì. Mừng rằng có thể tự điều chỉnh và sửa sai, nhưng lo lắng vẫn ngấm ngòi trong tim.",3,Llama-3-8B-Instruct,1
llama-3-8b-instruct-1-15f6349bad,"Tôi ngồi ở phòng khách, nhìn thẳng ra cửa sổ. Cả buổi chiều cứ ngồi thẫn thờ, chẳng muốn làm gì. Lòng tôi cứ nghĩ lại chuyện lúc sáng mà đã vay người bạn một chút tiền, để giải quyết vấn đề tài chính. Họ tin tưởng tôi, tin rằng mình sẽ trả lại đúng hạn. Nhưng nay, nợ của tôi đã vượt ngưỡng, và con số đó cứ tăng lên. Tôi không dám nghĩ đến tương lai, chỉ loay hoay nghĩ về vấn đề này. Buồn không biết chia sẻ cùng ai.

Mệt mỏi, tôi lại nghĩ đến chuyện lúc sáng nữa. Lòng tôi cứ trĩu xuống, và mắt lại ướt. Tại sao phải đến lúc này mới nhận ra? Tại sao phải đến lúc này mới hiểu? Tôi chỉ muốn nằm xuống, ngã xuông, và không nghĩ về bất cứ chuyện gì nữa. Buồn, buồn, buồn.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-4-2a98336e4e,"Tôi đang ngồi ở nhà, không hiểu sao thời tiết hôm nay lại tồi tệ đến thế. Mưa rào vào như thế, ngô ngô nước đến ngã ngã. Tôi thật khinh ghê vì cái ngày này, chỉ muốn ở trong nhà và xem phim thôi.

Tâm trạng tôi thật tồi tệ, không hiểu sao người ta có thể xem mặt trời với nắng rào như vậy. Tôi chỉ muốn ẩn mặt, tránh mặt trời và những cơn mưa rào ghê rợ. Ngô ngô, tôi cảm thấy như thế, ghê và buồn.",4,Llama-3-8B-Instruct,1
qwen3-8b-3-198b423251,"Hôm nay tôi bất giác nghĩ đến anh ấy, nhưng không phải vì nhớ, mà vì lo. Tôi sợ mình sẽ không còn gặp lại anh ấy, sợ những lời chưa kịp nói sẽ vỡ vụn trong im lặng. Tôi không biết làm sao để giữ lại điều gì đó, dù chỉ là một khoảng thời gian. Cảm giác như đang đứng trên mép vực, nhìn xuống vực thẳm không đáy, mà không dám nhảy xuống.",3,Qwen3-8B,1
llama-3-8b-instruct-1-3b22ff5967,"Tôi ngồi trên giường, ngón tay khít lại nhau, không muốn làm gì. Nhiệm vụ, công việc, những nghĩ nghĩ đều trở lại với tôi như một cái ổ. Cảm giác chán nản và buồn bã chìm đắm trong máu, cho đến khi mắt tôi khô rát, mắt phun nước mắt. Sức khỏe của tôi thực sự tồi tệ, cảm giác mình yếu ớt, không thể làm được gì. Cảm giác này không dừng lại, nhưng tôi không thể dừng lại. Mọi thứ cứ như vậy, và tôi chỉ biết ngắm ngộ, ngắm ngộ.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-1-cdb6824fd5,"Tôi ngồi tại bàn học, nhìn ra phía ngoài cửa sổ, cảm thấy đỗi chán nản. Sáng nay, tôi ngồi viết một bức tiểu luận dài chục trang, nhưng kết quả không như mong đợi. Nội dung không hoàn thiện, các ý tưởng không rõ ràng. Tôi cố gắng viết tiếp, nhưng cứ ngóng như đầu không vào.

Chỉ nghĩ lại, tôi lại nhớ đến việc mình đã phải bỏ lại việc học tập để làm một công việc không thú vị. Tôi cảm thấy bị đẩy xa khỏi tham vọng, cảm thấy không có một hướng đi cụ thể. Tôi chỉ biết ngồi đây, viết một dông giấy, không biết rõ ràng về tương lai.

Tôi muốn thoát khỏi sự chán nản, nhưng lại không thấy lối thoát. Tôi chỉ có thể ngồi đây, nhớ lại những ngày đã qua, và cảm thấy buồn.",1,Llama-3-8B-Instruct,1
qwen3-8b-3-81a41b8516,"Tôi vừa hoàn thành bài thuyết trình trong khi nghĩ mình đang nói tiếng Anh, đến nỗi khán giả cười ngặt ngẽo, nhưng không sao, vì ít nhất hôm nay tôi không bị lật bài.",3,Qwen3-8B,1
qwen3-8b-6-e2062b0c15,"Hôm nay mình dậy muộn hơn bình thường, đầu óc như nặng trĩu, chân tay tê liệt như không cử động được. Mình cố gắng dậy nhưng cảm giác như đang trong một cơn mộng du, chỉ muốn nằm lại, không muốn làm gì cả.",6,Qwen3-8B,1
llama-3-8b-instruct-5-4a9a4b66ef,"Tôi vừa nhận được tin báo rằng mình đã được tuyển chọn tham gia một chương trình học tập quốc gia, và sự tin không thể tin nổi đã lên đến đỉnh. Mấy giờ qua, tôi đã nộp đơn tham gia và chờ đợi tin hiệu, nhưng có lẽ tôi chưa hề ngờ rằng lại được chọn. Suy nghĩ về chuyện này, tôi lại nhớ đến những ngày học hỏi, những giờ học khó khăn, những đêm không ngủ vì lo lắng về tương lai. Tất cả những công sức của mình đã được đền đáp. Tôi cảm thấy vô cùng hân hạnh và xúc động. Mừng mình đã được nhận tin báo này, và tin rằng tương lai sẽ có nhiều điều tươi sáng chờ đón.",5,Llama-3-8B-Instruct,1
qwen3-8b-3-c534c9a9fd,"Hôm nay gặp lại bạn cũ, sợ đến mức tự hỏi mình có phải là mình thật sự không, vì quá sợ hãi rằng mình sẽ lại làm mất cơ hội được làm quen với người ấy.",3,Qwen3-8B,1
llama-3-8b-instruct-0-e11b061e9a,"Hôm nay đi ăn với Gia đình, anh về nhà thấy rất thoải mái. Chị con, anh em cùng ngồi xuống, ăn thoải mái, nói chuyện suốt. Anh thực sự rất hưng phấn, không buồn tí gì, chỉ vì được chia sẻ và hưởng thụ.",0,Llama-3-8B-Instruct,1
qwen3-8b-2-dcca2ba443,"Sáng nay vì cái thằng em trộm ăn kem của mình mà mình giận đến muốn ném nó ra ngoài đường. Đúng là mình thật sự cần học cách kiềm chế, nhưng mà ai bảo nhà mình có hai anh em thì phải chịu thêm chuyện vui vặt thế này nhỉ?",2,Qwen3-8B,1
qwen3-8b-5-cb62701e8c,"Sáng nay, khi đang xem lại sổ chi tiêu, mình bỗng thấy một khoản chi không rõ nguồn gốc, số tiền đủ để mua một chiếc điện thoại. Mình ngồi im, tim đập nhanh hơn, tự hỏi mình đã làm gì vậy. Cả ngày qua, mình không thể nghĩ ra lý do nào hợp lý để chi số tiền đó, và điều đó khiến mình thấy bối rối, như thể mình đã mất đi một phần của bản thân.",5,Qwen3-8B,1
llama-3-8b-instruct-5-9e46e0e791,"Tôi ngồi yên, đột nhiên tay điện thoại rung lên, giật cả mình. Lúc đầu, tôi không tin nổi vào tai mình, nghĩ chánh là một nhầm lẫn. Phải đọc lại tin báo đến hai ba lần mới dám chắc là thật. Tôi lại ngỡ là đang mơ, nhưng tin báo lại khẳng định là một sự thật. Tôi không thể tin nổi rằng mình đã được chẩn đoán có bệnh. Cái cảm giác như toàn bộ thế giới đã ngã đổ. Tôi cảm thấy như thể cả đời của mình đã thay đổi trong một giấc mơ.",5,Llama-3-8B-Instruct,1
qwen3-8b-5-37afd2c6cf,"Chiều hôm qua, mình đang ngồi tính toán lại sổ chi tiêu cuối tháng, bỗng thấy một con số khiến mình hơi ngưng lại. Nguyên vì khoản chi cho mua sách đã vượt quá ngân sách đề ra, mà mình hoàn toàn không nhớ mình đã mua thêm gì. Mình lật lại từng trang, từng mục, rồi bỗng dưng nhớ ra mình đã mua một cuốn sách tiếng Anh mà không kịp trả lời bạn ấy, và cũng không nghĩ là mình sẽ mua. Sự thật đó khiến mình thấy ngạc nhiên, không phải vì mất tiền, mà vì mình không hề để tâm đến việc mình đã tiêu hết khoản đó. Dường như mình đang sống trong một trạng thái mơ hồ, không thật sự kiểm soát được những gì mình đang làm, dù là những việc nhỏ nhất.",5,Qwen3-8B,1
